Entity,Label,Source_URL
May 1832,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Hambach,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Deutschlands Wiedergeburt,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Frankfurt,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
March 1848,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
May 1849,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
late 1850,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
1863,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Greater Germany,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
1866,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
German Army Corps,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
The Kingdom of Prussia,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
a few years later,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
North German Confederation,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
August 1866,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Lübeck,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Adolf Soetbeer,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
the Hamburg Chamber of Commerce,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
22 September 1866,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the following year,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Brandenburg,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Kingdom of Prussia.[23,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
1871,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Emperor,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
1892,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the final days,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Republic of Upper Volta,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
1958,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
1984,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Burkina Faso,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Weimar Republic,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
August 1919,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the 19th century,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the new democratic republic,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
1919.[33,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
some 140 years earlier,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Reuss-Gera,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Waldeck-Pyrmont,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
1778,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Reichswehr,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Colour,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
1922,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Imperial Germany,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Der Stahlhelm,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Bund,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Frontsoldaten,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Reichskriegsflagge,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Reich,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
the German National People's Party,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
the National Socialist German Workers Party,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
the National Democratic Party of Germany,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
24 February 1924,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Reichsbanner Schwarz-Rot-Gold,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Magdeburg,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Weimar Coalition (Centre,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
DDP,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Otto Hörsing,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
30 January 1933,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
12 March,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
15 September 1935,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
one year,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Paul von Hindenburg,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Hitler,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Führer,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
26 July 1935,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
New York City,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
SS Bremen,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Nazi Party,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
annual,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
"Nuremberg,[39",GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Hermann Göring,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
mid-1920,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
roughly a year,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Mein Kampf,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Kriegsmarine,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Blutfahne,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Beer Hall Putsch,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
1923,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Nuremberg,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
1938,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Allied Control Council,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
1945–1949,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Allied,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Council,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Charlie,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
the C-Pennant,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
C-Doppelstander,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
"nationality"".[45]",ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Württemberg,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Baden,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
1946,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
1952,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Baden-Württemberg,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Rhineland-Palatinate,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Divided Germany,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
the Soviet Union,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
the United States,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
March 1948,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
West Germany,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
East Germany,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
August 1948,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Herrenchiemsee,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
SED,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
November,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
"edit]-
Design",ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Robert Lehr,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
1948,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Paul Wentzcke,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Draft,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Edwin Redslob,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
"West Germany,[54",GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
CDU,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
CSU,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
the German Party,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Ernst Wirmer,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Konrad Adenauer,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Wirmer,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Nordic Cross,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
20 July,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Josef.[55,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Federal Republic of Germany.[4,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
1955,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Saar Protectorate,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
1947,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Saar,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Nordic,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
9 July 1956,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
1 January 1957,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Saarland,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
the Second People's Congress,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
"the National Committee for a Free Germany,[54",ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
the last two years,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
"Friedrich Ebert, Jr.",PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
7 October,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
1949 to 1959,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
1 October 1959,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
West Berlin,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Spalterflagge,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
the late 1960s,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
1956 to 1964,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Winter,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the United Team of Germany,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
1959,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
1960 to 1964,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Olympic,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
1972 to 1988,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
November 1989,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Germany.[61,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
1998,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the SED Dictatorship,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Schutzstaffel,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
the Nazi Party,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
2006,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Italy,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
decades,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
2014,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
AfD,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Anordnung,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Flaggen,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
PDF,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
13 November 1996,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
5 September 2017,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
14 February 2012,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Die Bundesflagge,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Querstreifen,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
oben schwarz,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Mitte,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
unten goldfarben,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Jenaer Burschenschaft / Wir,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Haus,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
28 April 2017,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
21 September 2016,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
25 August 2011,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Germany Tourism,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
29 June 2010,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Archived,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
16 November 2019,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Wayback Machine,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
December 2000,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
24 February 2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
27 February 2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Federal Government of Germany,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
7 July 1950,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
21 October 2019,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
9 August 2007,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
24 May 1968,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
OWiG,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Benutzen von Wappen,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Dienstflaggen,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
23 June 2011,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
13 June 2010,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
26 February 2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
26 October 2001,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
9 February 2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
15 October 2022,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
11 April 1921,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Verordnung,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
15 June 2009,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
August 1998,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
28 February 2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
8 January 2019,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
17 December 2007,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Corporate Design Documentation,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
26 September 2007,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Bundesregierung,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
15 June 2020,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
26 June 2020,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Dreyhaupt,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
2000,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Der Flaggenkurier,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Federal Court of Justice of Germany,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
16 November 1959,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Arnold,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Neue Heraldische Mitteilungen / Kleeblatt-Jahrbuch,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
16 December 2007,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
11 March 2015,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
6 February 2002,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
1 January 2018,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
4 June 2010,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
16 March 2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
2007,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Freiheit,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Scheidler,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Karl Hermann,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
5 August 1865,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Illustrierte Zeitung,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Leipzig,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
2 March 2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Heinrich von Treitschke,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
1917,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Heinrich Treitschke,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Encyclopædia Britannica Online,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
28 March 2006,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
5 March 2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
19 August 2004,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Frankfurt Parliament,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
12 November 1848,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Einführung,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Kriegs-,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
19 October 2019,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
27 June 1867,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
28 October 2019,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
16 April 1871,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
17 October 2019,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
11 August 1919,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
27 November 2019,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
von Hindenburg,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
Paul,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
12 March 1933,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Erlaß des Reichspräsidenten,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Regelung der Flaggenhissung,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
24 October 2019,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
17 July 2010,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
8 December 2019,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Brian Leigh Davis,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Flags &,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
"the Third Reich,",ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Macdonald & Jane's,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
London,GPE,https://en.wikipedia.org/wiki/Flag_of_Germany
1975,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
23 December 2007,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Time,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
23 September 1935,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Völkischer Beobachter,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
17 September 1935,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
24 February 2021,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
12 February 2021,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
20 December 1933,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Regelung der Flaggenführung auf Kauffahrteischiffen,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
loeser.us,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
11 December 2009,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Allied Control Council,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
30 August 1945,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Control Council for Germany,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
European Navigator,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
10 August 2017,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
30 November 1946,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the Allied Control Commission,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
12 March 2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Verfassungen der Welt,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
3 March 2016,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
May 1947,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
15 February 2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
13 April 1951,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
11 March 2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
10 March 2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
3 March 2008,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Deutsche Staatssymbole,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Athenäum-Verlag,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
November 1946,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
26 November 2019,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Rabbow,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
August 1983,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
the German Resistance Movement,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
Flag Bulletin,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
23 October 1955,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
15 December 1947,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Gesetz Nr,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
Flagge des Saarlandes,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
das Wappen des Saarlandes,ORG,https://en.wikipedia.org/wiki/Flag_of_Germany
7 October 1949,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
30 November 2019,DATE,https://en.wikipedia.org/wiki/Flag_of_Germany
Deutschen Demokratischen Republik,PERSON,https://en.wikipedia.org/wiki/Flag_of_Germany
